Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,,,2025-09-25,2025-10-09 06:26 CEST,BIS,"https://data.bis.org/topics/RPP/BIS,WS_DPP,1.0/M.KR.3.1.1.3.6.0?","https://data.bis.org/topics/RPP/BIS,WS_DPP,1.0/M.KR.3.1.1.3.6.0?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/RPP

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,COVERED_AREA:Covered area,RE_TYPE:Real estate type,RE_VINTAGE:Real estate vintage,COMPILING_ORG:Compiling agency,PRICED_UNIT:Priced unit,ADJUST_CODED:Seasonal adjustment,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2017-12-31,F:Free,,A:Normal value,87.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-01-31,F:Free,,A:Normal value,88.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-02-28,F:Free,,A:Normal value,88.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-03-31,F:Free,,A:Normal value,88.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-04-30,F:Free,,A:Normal value,88.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-05-31,F:Free,,A:Normal value,88.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-06-30,F:Free,,A:Normal value,89.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-07-31,F:Free,,A:Normal value,89.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-08-31,F:Free,,A:Normal value,89.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-09-30,F:Free,,A:Normal value,89.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-10-31,F:Free,,A:Normal value,90.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-11-30,F:Free,,A:Normal value,90.5
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2018-12-31,F:Free,,A:Normal value,90.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-01-31,F:Free,,A:Normal value,90.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-02-28,F:Free,,A:Normal value,90.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-03-31,F:Free,,A:Normal value,90.2
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-04-30,F:Free,,A:Normal value,89.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-05-31,F:Free,,A:Normal value,89.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-06-30,F:Free,,A:Normal value,89.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-07-31,F:Free,,A:Normal value,89.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-08-31,F:Free,,A:Normal value,89.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-09-30,F:Free,,A:Normal value,89.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-10-31,F:Free,,A:Normal value,90.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-11-30,F:Free,,A:Normal value,90.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2019-12-31,F:Free,,A:Normal value,91.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-01-31,F:Free,,A:Normal value,91.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-02-29,F:Free,,A:Normal value,91.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-03-31,F:Free,,A:Normal value,92.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-04-30,F:Free,,A:Normal value,93.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-05-31,F:Free,,A:Normal value,93.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-06-30,F:Free,,A:Normal value,93.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-07-31,F:Free,,A:Normal value,94.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-08-31,F:Free,,A:Normal value,95.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-09-30,F:Free,,A:Normal value,95.5
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-10-31,F:Free,,A:Normal value,95.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-11-30,F:Free,,A:Normal value,96.2
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2020-12-31,F:Free,,A:Normal value,96.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-01-31,F:Free,,A:Normal value,97.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-02-28,F:Free,,A:Normal value,98.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-03-31,F:Free,,A:Normal value,99.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-04-30,F:Free,,A:Normal value,100.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-05-31,F:Free,,A:Normal value,101.5
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-06-30,F:Free,,A:Normal value,103.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-07-31,F:Free,,A:Normal value,104.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-08-31,F:Free,,A:Normal value,105.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-09-30,F:Free,,A:Normal value,106.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-10-31,F:Free,,A:Normal value,108.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-11-30,F:Free,,A:Normal value,109.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2021-12-31,F:Free,,A:Normal value,109.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-01-31,F:Free,,A:Normal value,109.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-02-28,F:Free,,A:Normal value,109.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-03-31,F:Free,,A:Normal value,109.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-04-30,F:Free,,A:Normal value,109.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-05-31,F:Free,,A:Normal value,109.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-06-30,F:Free,,A:Normal value,109.2
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-07-31,F:Free,,A:Normal value,109.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-08-31,F:Free,,A:Normal value,108.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-09-30,F:Free,,A:Normal value,108.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-10-31,F:Free,,A:Normal value,106.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-11-30,F:Free,,A:Normal value,105.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2022-12-31,F:Free,,A:Normal value,102.2
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-01-31,F:Free,,A:Normal value,100.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-02-28,F:Free,,A:Normal value,98.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-03-31,F:Free,,A:Normal value,98.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-04-30,F:Free,,A:Normal value,97.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-05-31,F:Free,,A:Normal value,97.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-06-30,F:Free,,A:Normal value,97.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-07-31,F:Free,,A:Normal value,97.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-08-31,F:Free,,A:Normal value,97.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-09-30,F:Free,,A:Normal value,98.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-10-31,F:Free,,A:Normal value,98.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-11-30,F:Free,,A:Normal value,98.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2023-12-31,F:Free,,A:Normal value,98.5
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-01-31,F:Free,,A:Normal value,98.4
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-02-29,F:Free,,A:Normal value,98.2
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-03-31,F:Free,,A:Normal value,98.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-04-30,F:Free,,A:Normal value,98.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-05-31,F:Free,,A:Normal value,98.1
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-06-30,F:Free,,A:Normal value,98.3
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-07-31,F:Free,,A:Normal value,98.7
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-08-31,F:Free,,A:Normal value,99.2
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-09-30,F:Free,,A:Normal value,99.6
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-10-31,F:Free,,A:Normal value,99.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-11-30,F:Free,,A:Normal value,99.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2024-12-31,F:Free,,A:Normal value,99.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2025-01-31,F:Free,,A:Normal value,99.9
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2025-02-28,F:Free,,A:Normal value,99.8
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2025-03-31,F:Free,,A:Normal value,100.0
"BIS,WS_DPP,1.0",M.KR.3.1.1.3.6.0,M:Monthly,KR:Korea,3:Capital/biggest city/financial center and suburbs,1:All types of dwellings,1:Existing,3:General Government,6:Pure price,0:Non seasonally adjusted,"Index, 2025 Mar = 100",Units,2025-04-30,F:Free,,A:Normal value,100.1
